CRASH DATETIME,DAY OF WEEK CODE,DAY OF WEEK DESCRIPTION,CRASH CLASSIFICATION CODE,CRASH CLASSIFICATION DESCRIPTION,COLLISION ON PRIVATE PROPERTY,PEDESTRIAN INVOLVED,MANNER OF IMPACT CODE,MANNER OF IMPACT DESCRIPTION,ALCOHOL INVOLVED,DRUG INVOLVED,ROAD SURFACE CODE,ROAD SURFACE DESCRIPTION,LIGHTING CONDITION CODE,LIGHTING CONDITION DESCRIPTION,WEATHER 1 CODE,WEATHER 1 DESCRIPTION,WEATHER 2 CODE,WEATHER 2 DESCRIPTION,SEATBELT USED,MOTORCYCLE INVOLVED,MOTORCYCLE HELMET USED,BICYCLED INVOLVED,BICYCLE HELMET USED,LATITUDE,LONGITUDE,PRIMARY CONTRIBUTING CIRCUMSTANCE CODE,PRIMARY CONTRIBUTING CIRCUMSTANCE DESCRIPTION,SCHOOL BUS INVOLVED CODE,SCHOOL BUS INVOLVED DESCRIPTION,WORK ZONE,WORK ZONE LOCATION CODE,WORK ZONE LOCATION DESCRIPTION,WORK ZONE TYPE CODE,WORK ZONE TYPE DESCRIPTION,WORKERS PRESENT,the_geom,COUNTY CODE,COUNTY NAME,YEAR
2013 Dec 18 07:50:00 PM,4,Wednesday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.75976,-75.17609,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.176089999737 38.7597599998),S,Sussex,2013
2015 Nov 14 03:35:00 AM,6,Friday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,,,Y,N,N,N,N,38.68107,-75.39702,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.397019999728 38.681069999928),S,Sussex,2015
2012 Jul 16 03:43:00 PM,2,Monday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.71071,-75.09796,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.097959999878 38.710709999981),S,Sussex,2012
2011 Aug 04 07:14:00 PM,5,Thursday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,2,Cloudy,,,Y,N,N,N,N,39.67901,-75.736,8,Following too close,0,No,N,,,,,N,POINT (-75.735999999826 39.679009999795),N,New Castle,2011
2015 Dec 30 09:00:00 AM,4,Wednesday,2,Property Damage Only,N,N,99,Unknown,N,N,2,Wet,4,Dark-Lighted,3,"Fog, Smog, Smoke",,,Y,N,N,N,N,39.41545,-75.76634,99,Unknown,0,No,N,,,,,N,POINT (-75.766340000269 39.415449999792),N,New Castle,2015
2015 Dec 20 06:00:00 AM,1,Sunday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,,,N,N,N,N,N,38.46887,-75.43111,99,Unknown,0,No,N,,,,,N,POINT (-75.431110000257 38.468869999926),S,Sussex,2015
2010 Nov 29 10:12:00 PM,2,Monday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,39.79543,-75.46644,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.466440000169 39.795429999978),N,New Castle,2010
2016 Jan 03 06:04:00 PM,1,Sunday,1,Non-Reportable,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.66287,-75.59355,2,Failed to yield right of way,0,No,N,,,,,N,POINT (-75.593550000396 38.662870000271),S,Sussex,2016
2011 Nov 16 08:34:00 PM,4,Wednesday,2,Property Damage Only,N,N,1,Front to rear,N,N,2,Wet,1,Daylight,4,Rain,,,Y,N,N,N,N,39.80498,-75.48189,8,Following too close,0,No,N,,,,,N,POINT (-75.481889999875 39.804980000216),N,New Castle,2011
2012 Mar 27 11:27:00 AM,3,Tuesday,3,Personal Injury Crash,N,Y,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.1159,-75.56953,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.569530000117 39.115899999926),K,Kent,2012
2015 Sep 21 12:40:00 PM,2,Monday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.72155,-75.12328,2,Failed to yield right of way,0,No,N,,,,,N,POINT (-75.123279999816 38.721550000232),S,Sussex,2015
2010 Jan 08 09:35:00 PM,6,Friday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,2,Cloudy,,,Y,N,N,N,N,39.67773,-75.62736,2,Failed to yield right of way,0,No,N,,,,,N,POINT (-75.627359999644 39.677729999689),N,New Castle,2010
2010 Nov 05 07:07:00 AM,6,Friday,1,Non-Reportable,N,N,2,Front to front,N,N,2,Wet,5,Dark-Not Lighted,4,Rain,,,Y,N,N,N,N,38.4583,-75.38717,18,Animal in Roadway - Other Animal,0,No,N,,,,,N,POINT (-75.387169999587 38.458300000274),S,Sussex,2010
2010 Nov 01 10:02:00 PM,2,Monday,2,Property Damage Only,N,N,88,Other,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,,,Y,N,N,N,N,38.67637,-75.40283,20,"Roadway circumstances - debris, holes, work zone,",0,No,N,,,,,N,POINT (-75.402830000254 38.676369999835),S,Sussex,2010
2009 May 26 08:09:00 PM,3,Tuesday,2,Property Damage Only,N,N,1,Front to rear,N,N,2,Wet,1,Daylight,,,4,Rain,Y,N,N,N,N,39.7619237,-75.6239811,,,0,No,N,,,,,N,POINT (-75.623981099891 39.761923700035),N,New Castle,2009
2011 Feb 20 07:53:00 PM,1,Sunday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.61451,-75.20229,8,Following too close,0,No,N,,,,,N,POINT (-75.202290000107 38.614509999795),S,Sussex,2011
2015 Jan 30 05:25:00 PM,6,Friday,1,Non-Reportable,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.73385,-75.55185,99,Unknown,0,No,N,,,,,N,POINT (-75.551850000092 39.733850000165),N,New Castle,2015
2015 Sep 30 10:08:00 PM,4,Wednesday,1,Non-Reportable,N,N,1,Front to rear,N,N,2,Wet,1,Daylight,2,Cloudy,,,Y,N,N,N,N,38.77341,-75.14012,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.140119999592 38.773409999918),S,Sussex,2015
2015 Jan 12 08:19:00 PM,2,Monday,2,Property Damage Only,N,N,4,"Sideswipe, same direction",N,N,2,Wet,1,Daylight,4,Rain,,,Y,N,N,N,N,39.66669,-75.65522,99,Unknown,0,No,N,,,,,N,POINT (-75.655220000421 39.666689999701),N,New Castle,2015
2011 Dec 18 05:05:00 AM,1,Sunday,2,Property Damage Only,N,N,5,"Sideswipe, opposite direction",Y,N,1,Dry,5,Dark-Not Lighted,1,Clear,,,Y,N,N,N,N,39.71347,-75.61342,10,Driving under the influence,0,No,N,,,,,N,POINT (-75.613419999659 39.713470000325),N,New Castle,2011
2014 May 14 11:52:00 PM,4,Wednesday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.41416,-75.76729,99,Unknown,0,No,N,,,,,N,POINT (-75.767290000123 39.414159999865),N,New Castle,2014
2013 Jul 04 02:48:00 AM,4,Wednesday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,2,Wet,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,39.69027,-75.58166,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.581659999907 39.690269999846),N,New Castle,2013
2015 Feb 15 02:08:00 AM,7,Saturday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,3,Snow,4,Dark-Lighted,7,Blowing Snow,,,Y,N,N,N,N,38.86876,-75.3465,19,"Other environmental circumstances - weather, glare",0,No,N,,,,,N,POINT (-75.346500000401 38.868760000266),S,Sussex,2015
2015 Feb 21 03:10:00 PM,7,Saturday,2,Property Damage Only,N,N,2,Front to front,N,N,4,Ice/Frost,1,Daylight,1,Clear,,,Y,N,N,N,N,39.71159,-75.55352,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.553519999646 39.711589999996),N,New Castle,2015
2009 Oct 07 09:37:00 PM,4,Wednesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.5472529,-75.107737,,,0,No,N,,,,,N,POINT (-75.107737000224 38.547252900113),S,Sussex,2009
2010 Mar 12 05:15:00 PM,6,Friday,1,Non-Reportable,N,N,3,Angle,N,N,2,Wet,1,Daylight,4,Rain,,,Y,N,N,N,N,39.6694,-75.68054,2,Failed to yield right of way,0,No,N,,,,,N,POINT (-75.68054000036 39.669400000201),N,New Castle,2010
2010 Dec 09 01:39:00 PM,5,Thursday,2,Property Damage Only,N,N,88,Other,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.65191,-75.36674,15,Other improper driving,0,No,N,,,,,N,POINT (-75.366739999559 38.651910000112),S,Sussex,2010
2012 Jun 03 05:40:00 AM,1,Sunday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,,,Y,N,N,N,N,38.94985,-75.42581,99,Unknown,0,No,N,,,,,N,POINT (-75.425810000268 38.949850000123),K,Kent,2012
2011 May 19 01:32:00 PM,5,Thursday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.68916,-75.38692,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.38692000024 38.68916000001),S,Sussex,2011
2011 May 05 04:05:00 PM,5,Thursday,3,Personal Injury Crash,N,N,2,Front to front,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.28835,-75.59291,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.592910000164 39.288349999959),K,Kent,2011
2015 Oct 22 10:46:00 AM,5,Thursday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,2,Dawn,1,Clear,,,Y,N,N,N,N,38.80261,-75.40233,17,Animal in Roadway - Deer,0,No,N,,,,,N,POINT (-75.402329999763 38.802610000059),S,Sussex,2015
2012 Apr 15 05:31:00 AM,1,Sunday,2,Property Damage Only,N,N,3,Angle,N,N,2,Wet,5,Dark-Not Lighted,4,Rain,,,Y,N,N,N,N,38.99869,-75.39363,99,Unknown,0,No,N,,,,,N,POINT (-75.393630000391 38.998690000297),K,Kent,2012
2011 Nov 16 04:00:00 PM,4,Wednesday,2,Property Damage Only,N,N,3,Angle,N,N,2,Wet,2,Dawn,2,Cloudy,,,Y,N,N,N,N,38.73049,-75.2615,17,Animal in Roadway - Deer,0,No,N,,,,,N,POINT (-75.261499999659 38.730490000047),S,Sussex,2011
2015 Sep 19 10:28:00 PM,7,Saturday,1,Non-Reportable,N,N,2,Front to front,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.75397,-75.53352,4,Disregard Traffic Signal,0,No,N,,,,,N,POINT (-75.533519999788 39.753970000227),N,New Castle,2015
2012 Dec 18 01:35:00 PM,3,Tuesday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,2,Wet,1,Daylight,2,Cloudy,,,Y,N,N,N,N,39.67571,-75.7015,8,Following too close,0,No,N,,,,,N,POINT (-75.701500000117 39.675709999857),N,New Castle,2012
2015 May 15 02:00:00 PM,6,Friday,1,Non-Reportable,Y,N,,,N,N,,,,,,,,,N,N,N,N,N,39.82126,-75.54683,99,Unknown,0,No,N,,,,,N,POINT (-75.546829999587 39.821259999764),N,New Castle,2015
2013 Mar 15 10:20:00 PM,6,Friday,3,Personal Injury Crash,N,N,0,Not a collision between two vehicles,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.16365,-75.61476,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.614760000399 39.163650000161),K,Kent,2013
2010 May 01 12:16:00 AM,6,Friday,1,Non-Reportable,N,N,1,Front to rear,N,N,1,Dry,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,39.39787,-75.68442,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.684420000141 39.397869999926),N,New Castle,2010
2015 Nov 19 01:27:00 AM,4,Wednesday,3,Personal Injury Crash,N,N,3,Angle,N,N,1,Dry,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,39.6261,-75.77281,2,Failed to yield right of way,0,No,N,,,,,N,POINT (-75.77281000022 39.626099999869),N,New Castle,2015
2011 May 24 04:28:00 PM,3,Tuesday,1,Non-Reportable,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.8051,-75.45322,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.453219999885 39.805100000036),N,New Castle,2011
2014 Oct 18 05:30:00 PM,7,Saturday,3,Personal Injury Crash,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.69022,-75.58165,2,Failed to yield right of way,0,No,N,,,,,N,POINT (-75.581649999861 39.690220000242),N,New Castle,2014
2013 Jun 01 12:20:00 PM,7,Saturday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.65493,-75.18924,2,Failed to yield right of way,0,No,N,,,,,N,POINT (-75.189239999701 38.654930000165),S,Sussex,2013
2015 Feb 05 04:31:00 PM,5,Thursday,2,Property Damage Only,N,N,88,Other,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.45065,-75.71696,2,Failed to yield right of way,0,No,N,,,,,N,POINT (-75.716959999868 39.450649999791),N,New Castle,2015
2014 Nov 16 10:10:00 PM,1,Sunday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,2,Wet,5,Dark-Not Lighted,4,Rain,,,Y,N,N,N,N,39.60579,-75.66694,12,Driving in a careless or reckless manner,0,No,N,,,,,N,POINT (-75.666940000133 39.605789999799),N,New Castle,2014
2013 Jul 16 06:10:00 PM,3,Tuesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.66729,-75.66744,99,Unknown,0,No,N,,,,,N,POINT (-75.667439999725 39.667289999933),N,New Castle,2013
2011 Mar 26 05:55:00 AM,7,Saturday,4,Fatality Crash,N,N,3,Angle,Y,N,1,Dry,5,Dark-Not Lighted,1,Clear,,,Y,N,N,N,N,38.69161,-75.23331,12,Driving in a careless or reckless manner,0,No,N,,,,,N,POINT (-75.233310000067 38.691610000242),S,Sussex,2011
2012 Sep 04 12:15:00 PM,3,Tuesday,2,Property Damage Only,N,N,1,Front to rear,N,N,2,Wet,1,Daylight,4,Rain,4,Rain,Y,N,N,N,N,39.65425,-75.61665,99,Unknown,0,No,N,,,,,N,POINT (-75.616650000061 39.654250000109),N,New Castle,2012
2016 Jan 09 11:08:00 PM,7,Saturday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,39.81107,-75.55007,8,Following too close,0,No,N,,,,,N,POINT (-75.550070000034 39.811070000139),N,New Castle,2016
2010 Nov 16 02:30:00 PM,3,Tuesday,3,Personal Injury Crash,N,N,88,Other,N,N,2,Wet,1,Daylight,2,Cloudy,,,Y,N,N,N,N,38.63412,-75.56254,88,Other,0,No,N,,,,,N,POINT (-75.562539999583 38.634120000311),S,Sussex,2010
2015 Jul 31 05:03:00 PM,6,Friday,4,Fatality Crash,N,N,88,Other,N,N,1,Dry,1,Daylight,1,Clear,,,Y,Y,Y,N,N,39.12987,-75.49451,6,Improper passing,0,No,N,,,,,N,POINT (-75.49451000011 39.129870000262),K,Kent,2015
2015 Dec 03 11:16:00 PM,5,Thursday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,39.7112,-75.56289,8,Following too close,0,No,N,,,,,N,POINT (-75.562890000286 39.711200000134),N,New Castle,2015
2015 Feb 25 11:24:00 PM,4,Wednesday,2,Property Damage Only,Y,N,1,Front to rear,N,N,1,Dry,4,Dark-Lighted,1,Clear,,,N,N,N,N,N,39.75231,-75.55655,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.556550000031 39.752309999826),N,New Castle,2015
2011 Apr 08 05:30:00 PM,6,Friday,2,Property Damage Only,N,N,1,Front to rear,N,N,2,Wet,1,Daylight,4,Rain,,,Y,N,N,N,N,39.8245,-75.49899,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.498989999942 39.824499999939),N,New Castle,2011
2012 Feb 24 09:22:00 PM,6,Friday,3,Personal Injury Crash,N,N,3,Angle,N,N,6,"Water (standing, moving)",1,Daylight,4,Rain,,,Y,N,N,N,N,39.12281,-75.50036,12,Driving in a careless or reckless manner,0,No,N,,,,,N,POINT (-75.500359999921 39.122810000146),K,Kent,2012
2014 Oct 28 09:02:00 PM,3,Tuesday,1,Non-Reportable,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.45047,-75.70168,8,Following too close,0,No,N,,,,,N,POINT (-75.701680000042 39.450469999798),N,New Castle,2014
2015 May 25 03:27:00 AM,1,Sunday,1,Non-Reportable,Y,N,0,Not a collision between two vehicles,N,N,1,Dry,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,39.83032,-75.53833,99,Unknown,0,No,N,,,,,N,POINT (-75.538330000231 39.830320000282),N,New Castle,2015
2009 Mar 13 03:35:00 PM,6,Friday,2,Property Damage Only,N,N,1,Front to rear,N,N,2,Wet,1,Daylight,2,Cloudy,,,Y,N,N,N,N,38.6482675,-75.6087291,8,Following too close,0,No,N,,,,,N,POINT (-75.608729099654 38.648267500148),S,Sussex,2009
2013 Nov 12 12:56:00 AM,2,Monday,2,Property Damage Only,N,N,4,"Sideswipe, same direction",N,N,1,Dry,5,Dark-Not Lighted,2,Cloudy,,,Y,N,N,N,N,39.60478,-75.74564,7,Improper lane change,0,No,N,,,,,N,POINT (-75.745639999905 39.604780000137),N,New Castle,2013
2015 Jun 19 03:22:00 PM,6,Friday,1,Non-Reportable,Y,N,99,Unknown,N,N,1,Dry,1,Daylight,,,,,Y,N,N,N,N,39.69418,-75.60015,99,Unknown,0,No,N,,,,,N,POINT (-75.600150000044 39.694179999696),N,New Castle,2015
2009 Mar 08 11:01:00 PM,1,Sunday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,39.7406417,-75.5518458,,,0,No,N,,,,,N,POINT (-75.551845799569 39.74064169968),N,New Castle,2009
2009 Oct 28 02:17:00 AM,3,Tuesday,3,Personal Injury Crash,N,N,3,Angle,N,N,2,Wet,4,Dark-Lighted,4,Rain,,,Y,N,N,N,N,38.6473043,-75.6132086,,,0,No,N,,,,,N,POINT (-75.613208600022 38.647304300218),S,Sussex,2009
2012 Jul 10 06:01:00 PM,3,Tuesday,1,Non-Reportable,N,N,0,Not a collision between two vehicles,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.87448,-75.35555,17,Animal in Roadway - Deer,0,No,N,,,,,N,POINT (-75.355549999577 38.874480000162),S,Sussex,2012
2011 Sep 07 06:34:00 PM,4,Wednesday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,2,Cloudy,,,Y,N,N,N,N,39.7473,-75.70068,8,Following too close,0,No,N,,,,,N,POINT (-75.700679999959 39.747300000251),N,New Castle,2011
2009 Dec 14 12:11:00 PM,2,Monday,2,Property Damage Only,N,N,3,Angle,N,N,2,Wet,1,Daylight,1,Clear,,,Y,N,N,N,N,39.4494839,-75.7201978,,,0,No,N,,,,,N,POINT (-75.720197800342 39.449483899983),N,New Castle,2009
2011 Sep 22 11:42:00 AM,5,Thursday,2,Property Damage Only,N,N,1,Front to rear,N,N,2,Wet,1,Daylight,4,Rain,,,Y,N,N,N,N,38.75223,-75.16286,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.162860000304 38.752229999746),S,Sussex,2011
2013 Jun 01 11:07:00 PM,7,Saturday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,1,Clear,Y,N,N,N,N,39.12612,-75.53701,14,Improper backing,0,No,N,,,,,N,POINT (-75.537009999583 39.126119999883),K,Kent,2013
2011 Jul 02 02:41:00 PM,7,Saturday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.53154,-75.6499,12,Driving in a careless or reckless manner,0,No,N,,,,,N,POINT (-75.649900000341 39.531540000165),N,New Castle,2011
2015 Oct 09 09:38:00 PM,6,Friday,2,Property Damage Only,N,N,1,Front to rear,N,N,2,Wet,4,Dark-Lighted,4,Rain,,,Y,N,N,N,N,39.68253,-75.68815,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.688150000136 39.682529999788),N,New Castle,2015
2013 Mar 29 08:00:00 PM,6,Friday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,1,Daylight,2,Cloudy,,,Y,N,N,N,N,38.60635,-75.2122,16,Mechanical defects,0,No,N,,,,,N,POINT (-75.212199999624 38.606350000304),S,Sussex,2013
2015 Jul 22 07:15:00 PM,4,Wednesday,1,Non-Reportable,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,Y,N,N,N,39.15502,-75.52877,14,Improper backing,0,No,N,,,,,N,POINT (-75.52876999962 39.155019999673),K,Kent,2015
2013 Jun 08 04:00:00 AM,7,Saturday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,4,Dark-Lighted,1,Clear,,,Y,N,N,N,N,39.7029,-75.55135,16,Mechanical defects,0,No,N,,,,,N,POINT (-75.551349999601 39.702900000182),N,New Castle,2013
2010 Nov 24 02:55:00 AM,3,Tuesday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,,,Y,N,N,N,N,38.72522,-75.20231,17,Animal in Roadway - Deer,0,No,N,,,,,N,POINT (-75.202310000198 38.725220000323),S,Sussex,2010
2015 Jun 30 03:33:00 PM,3,Tuesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.45619,-75.5784,14,Improper backing,0,No,Y,3,Transition Area,4,Intermittent or Moving Work,1,POINT (-75.578400000266 38.456190000026),S,Sussex,2015
2009 Mar 06 10:05:00 PM,6,Friday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.6840629,-75.700234,,,0,No,N,,,,,N,POINT (-75.700233999895 39.684062900342),N,New Castle,2009
2014 Sep 08 10:46:00 PM,2,Monday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.72561,-75.61655,99,Unknown,0,No,N,,,,,N,POINT (-75.616549999604 39.725609999882),N,New Castle,2014
2015 Nov 03 02:07:00 PM,3,Tuesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.65579,-75.75131,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.75130999979 39.655790000294),N,New Castle,2015
2010 Oct 01 10:20:00 PM,6,Friday,2,Property Damage Only,N,N,6,Rear to side,N,N,1,Dry,3,Dusk,1,Clear,,,Y,N,N,N,N,39.81089,-75.66277,14,Improper backing,0,No,N,,,,,N,POINT (-75.662769999923 39.810889999743),N,New Castle,2010
2013 Mar 20 08:49:00 PM,4,Wednesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.05096,-75.45912,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.459119999923 39.050960000211),K,Kent,2013
2015 May 06 04:24:00 PM,4,Wednesday,2,Property Damage Only,N,N,6,Rear to side,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.72947,-75.5846,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.584599999881 39.729470000022),N,New Castle,2015
2012 Jun 13 07:54:00 AM,4,Wednesday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,,,Y,N,N,N,N,39.48573,-75.64965,99,Unknown,0,No,N,,,,,N,POINT (-75.649650000096 39.485729999699),N,New Castle,2012
2010 Dec 31 05:00:00 AM,6,Friday,1,Non-Reportable,Y,N,99,Unknown,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.72697,-75.13018,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.130179999937 38.726969999852),S,Sussex,2010
2010 Nov 18 05:54:00 PM,5,Thursday,3,Personal Injury Crash,N,N,88,Other,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.75238,-75.5016,8,Following too close,0,No,N,,,,,N,POINT (-75.501600000203 39.752380000218),N,New Castle,2010
2009 Feb 04 07:32:00 PM,4,Wednesday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.7985748,-75.4751327,,,0,No,N,,,,,N,POINT (-75.475132699832 39.798574799665),N,New Castle,2009
2010 Dec 13 02:19:00 PM,2,Monday,2,Property Damage Only,N,N,88,Other,N,N,2,Wet,1,Daylight,6,Snow,,,Y,N,N,N,N,39.39233,-75.66309,11,"Driver inattention, distraction, or fatigue",0,No,N,,,,,N,POINT (-75.66308999959 39.392329999946),N,New Castle,2010
2015 May 19 03:53:00 PM,3,Tuesday,1,Non-Reportable,Y,N,0,Not a collision between two vehicles,N,N,1,Dry,2,Dawn,1,Clear,,,Y,N,N,N,N,38.69417,-75.37988,99,Unknown,0,No,N,,,,,N,POINT (-75.379880000377 38.694170000331),S,Sussex,2015
2010 Apr 22 11:45:00 AM,5,Thursday,3,Personal Injury Crash,N,N,4,"Sideswipe, same direction",N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.58535,-75.66164,12,Driving in a careless or reckless manner,0,No,N,,,,,N,POINT (-75.661640000144 39.585349999771),N,New Castle,2010
2014 Feb 18 08:15:00 PM,3,Tuesday,2,Property Damage Only,N,N,5,"Sideswipe, opposite direction",N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,38.95502,-75.47513,88,Other,0,No,N,,,,,N,POINT (-75.475130000394 38.955020000224),K,Kent,2014
2011 Nov 01 07:12:00 PM,3,Tuesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.69759,-75.70999,12,Driving in a careless or reckless manner,0,No,N,,,,,N,POINT (-75.709990000325 39.697590000168),N,New Castle,2011
2014 Jan 27 03:47:00 PM,2,Monday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,1,Daylight,1,Clear,,,Y,N,N,N,N,39.69121,-75.58085,16,Mechanical defects,0,No,N,,,,,N,POINT (-75.580849999795 39.691210000319),N,New Castle,2014
