Document Nbr,Crash Date,Crash Year,Crash Military Time,Crash Severity,K_People,A_People,B_People,C_People,Collision Type,Weather Condition,Light Condition,Roadway Surface Condition,Roadway Alignment,Roadway Description,Intersection Type,RTE Name,SYSTEM,Node,RNS MP,x,y,Physical Juris Name,Pedestrian?,Bike?,Alcohol?,Speed?,Hitrun?,Motorcycle?,Night?,Distracted?,Drowsy?,Drug Related?,Young?,Senior?,Unrestrained?,School Zone,Work Zone Related,Traffic Control Type,Traffic Control Status,Functional Class,Area Type,Facility Type,Ownership,First Harmful Event,First Harmful Event Loc,Persons Injured,Pedestrians Killed,Pedestrians Injured,_source_state,_co_system_code,_co_agency_id,_co_rd_number,_co_location1,_co_location2,_co_city,_source_file
2441648,8/26/2025,2025,1240,O,0,0,0,0,Sideswipe - Opposite Direction,Clear,Daylight,Dry,Downhill,Non-Intersection,Non-Intersection,SAGUARO RIDGE RD,NonVDOT secondary,,,-104.683,39.48422,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,,,,,,,Side to Side-Opposite Direction,On Roadway,0,,,colorado,County Road,DSO,4700,SAGUARO RIDGE RD,BEAR CLAW AVE,,crashlens_u5p9stw5.csv
2593028,8/26/2025,2025,1509,O,0,0,0,0,Rear End,Cloudy,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,LINCOLN AVE,NonVDOT secondary,,,-104.85175,39.53635,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,LNTRPD,0817,LINCOLN AVE,OSWEGO ST,LONE TREE,crashlens_u5p9stw5.csv
2592194,8/26/2025,2025,1517,O,0,0,0,0,Rear End,Cloudy,Daylight,Dry,Uphill,At Intersection,Intersection,YOSEMITE ST,NonVDOT secondary,LINCOLN AVE & YOSEMITE ST,,-104.88564,39.53637,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,LNTRPD,0817,YOSEMITE ST,LINCOLN AVE,LONE TREE,crashlens_u5p9stw5.csv
2441697,8/26/2025,2025,1523,O,0,0,0,0,Angle,Clear,Daylight,Dry,Uphill,At Intersection,Intersection,PINE DR,NonVDOT secondary,HOMESTEAD RD & PINE DR,,-104.75573,39.52969,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,County Road,DSO,4700,PINE DR,HOMESTEAD RD,,crashlens_u5p9stw5.csv
2594745,8/26/2025,2025,1603,O,0,0,0,0,Angle,Cloudy,Daylight,Dry,Downhill,Non-Intersection,Non-Intersection,E PINE LN,NonVDOT secondary,,,-104.77326,39.54408,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,PPD,1038,E PINE LN,S PARKER RD,PARKER,crashlens_u5p9stw5.csv
2588714,8/26/2025,2025,1608,O,0,0,0,0,Angle,Rain,Daylight,Wet,Downhill,At Intersection,Intersection,COACHLINE RD,NonVDOT secondary,COACHLINE RD & FOOTHILLS DR,,-104.89797,39.38462,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,CRPD,0185,COACHLINE RD,FOOTHILLS DR,CASTLE ROCK,crashlens_u5p9stw5.csv
2595263,8/26/2025,2025,1610,B,0,0,1,0,Rear End,Cloudy,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,C-470,Primary,,18.458,-105.00801,39.55991,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,State Highway,CSP,470A,C-470,KENDRICK CASTILLO WAY,,crashlens_u5p9stw5.csv
2594100,8/26/2025,2025,1639,O,0,0,0,0,Rear End,Cloudy,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,LINCOLN AVE,NonVDOT secondary,,,-104.85658,39.53619,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,LNTRPD,0817,LINCOLN AVE,ZENITH MERIDIAN DR,LONE TREE,crashlens_u5p9stw5.csv
2594233,8/26/2025,2025,1745,O,0,0,0,0,Rear End,Cloudy,Daylight,Dry,Curve Right,Ramp,Ramp,C-470 EB ON RAMP,Primary,,17.055,-105.03321,39.56396,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CSP,470A,C-470 EB ON RAMP,S SANTA FE DR,,crashlens_u5p9stw5.csv
2588691,8/26/2025,2025,1944,O,0,0,0,0,Fixed Object - Off Road,Clear,Dawn or Dusk,Dry,"Curve Right, Downhill",Non-Intersection,Non-Intersection,E WILDCAT RESERVE PKWY,NonVDOT secondary,,,-104.93702,39.53614,DOUGLAS,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,Curb,Ran off left side,0,,,colorado,County Road,DSO,4700,E WILDCAT RESERVE PKWY,ARROWWOOD DR,,crashlens_u5p9stw5.csv
2588637,8/26/2025,2025,2105,O,0,0,0,0,Angle,Clear,Dark – Lighted,Wet,Straight/Level,At Intersection,Intersection,MEADOWS BLVD,NonVDOT secondary,MEADOWS BLVD & N MEADOWS DR,,-104.89544,39.40756,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,CRPD,0185,MEADOWS BLVD,N MEADOWS DR,CASTLE ROCK,crashlens_u5p9stw5.csv
2588757,8/27/2025,2025,0606,O,0,0,0,0,Rear End,Clear,Dawn or Dusk,Dry,"Curve Right, Downhill",Non-Intersection,Non-Intersection,HILLTOP RD,NonVDOT secondary,,,-104.70515,39.47218,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,County Road,DSO,4700,HILLTOP RD,MERRYVALE TRL,,crashlens_u5p9stw5.csv
2589114,8/27/2025,2025,0735,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Intersection Related,Intersection,PINE DR,NonVDOT secondary,E LINCOLN AVE & PINE DR,,-104.75571,39.53584,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,County Road,DSO,4700,PINE DR,E LINCOLN AVE,,crashlens_u5p9stw5.csv
2588655,8/27/2025,2025,0800,O,0,0,0,0,Other Animal,Clear,Daylight,Dry,Downhill,At Intersection,Intersection,MONTAINE CIR,NonVDOT secondary,MONK RD & MONTAINE CIR,,-104.86192,39.32682,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,City Street,CRPD,0185,MONTAINE CIR,MONK RD,CASTLE ROCK,crashlens_u5p9stw5.csv
2594492,8/27/2025,2025,0927,C,0,0,0,1,Rear End,Clear,Daylight,Dry,Downhill,Intersection Related,Intersection,CROWN CREST BLVD,Primary,CROWN CREST BLVD & PARKER RD,61.600,-104.77491,39.5496,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,State Highway,PPD,083A,CROWN CREST BLVD,PARKER RD,PARKER,crashlens_u5p9stw5.csv
2590260,8/27/2025,2025,1154,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Downhill,Non-Intersection,Non-Intersection,INSPIRATION DR,NonVDOT secondary,,,-104.75561,39.55127,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,County Road,DSO,4700,INSPIRATION DR,PINE DR,,crashlens_u5p9stw5.csv
2594502,8/27/2025,2025,1329,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,S PARKER RD,Primary,LONGS WAY & S PARKER RD,60.070,-104.76585,39.52447,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,LONGS WAY,PARKER,crashlens_u5p9stw5.csv
2589332,8/27/2025,2025,1330,O,0,0,0,0,Other,Clear,Daylight,Dry,Straight/Level,Driveway Access Related,Driveway,DELAWARE DR,NonVDOT secondary,,,-104.96627,39.24615,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Parked Motor Vehicle,Ran off left side,0,,,colorado,County Road,DSO,4700,DELAWARE DR,INCA RD,,crashlens_u5p9stw5.csv
2589331,8/27/2025,2025,1333,O,0,0,0,0,Other,Clear,Daylight,Dry,Downhill,Non-Intersection,Non-Intersection,BEN PARK CIR,NonVDOT secondary,,,-104.76201,39.44138,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,Parked Motor Vehicle,On Roadway,0,,,colorado,County Road,DSO,4700,BEN PARK CIR,OWL LN,,crashlens_u5p9stw5.csv
2588612,8/27/2025,2025,1505,B,0,0,1,0,Rear End,Clear,Daylight,Dry,Curve Left,Intersection Related,Intersection,ENDERUD BLVD,Primary,ENDERUD BLVD & HWY 86,3.213,-104.80741,39.37986,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,State Highway,CRPD,086A,ENDERUD BLVD,HWY 86,CASTLE ROCK,crashlens_u5p9stw5.csv
2589493,8/27/2025,2025,1610,C,0,0,0,1,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,C-470,Primary,,18.770,-105.00176,39.55874,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,State Highway,CSP,470A,C-470,MM 18.77,,crashlens_u5p9stw5.csv
2590195,8/27/2025,2025,1827,C,0,0,0,1,Rear End,Rain,Daylight,Wet,Straight/Level,Non-Intersection,Non-Intersection,C-470,Primary,,21.359,-104.95504,39.5634,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,State Highway,CSP,470A,C-470,MM 21.359,,crashlens_u5p9stw5.csv
2596364,8/28/2025,2025,0630,O,0,0,0,0,Pedestrian,Clear,Dawn or Dusk,Dry,Straight/Level,At Intersection,Intersection,E CLARKE FARMS DR,NonVDOT secondary,E CLARKE FARMS DR & E WELINGTON DR,,-104.78901,39.52544,DOUGLAS,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Pedestrian,On Roadway,0,,,colorado,City Street,PPD,1038,E CLARKE FARMS DR,E WELINGTON DR,PARKER,crashlens_u5p9stw5.csv
2594513,8/28/2025,2025,0739,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,S MOTSENBOCKER RD,NonVDOT secondary,E KEYSER CREEK AVE & S MOTSENBOCKER RD,,-104.77694,39.48247,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,PPD,1038,S MOTSENBOCKER RD,E KEYSER CREEK AVE,PARKER,crashlens_u5p9stw5.csv
2590248,8/28/2025,2025,0743,B,0,0,2,0,Angle,Clear,Daylight,Dry,Downhill,At Intersection,Intersection,E WILDCAT RESERVE PKWY,NonVDOT secondary,E WILDCAT RESERVE PKWY & GRACE BLVD,,-104.93658,39.53792,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Side,On Roadway,2,,,colorado,County Road,DSO,4700,E WILDCAT RESERVE PKWY,GRACE BLVD,,crashlens_u5p9stw5.csv
2594501,8/28/2025,2025,0814,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,S PARKER RD,Primary,,59.966,-104.76542,39.52162,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,E MAINSTREET,PARKER,crashlens_u5p9stw5.csv
2594862,8/28/2025,2025,0820,A,0,2,0,1,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,COUNTY LINE RD,NonVDOT secondary,ACRES GREEN DR & COUNTY LINE RD,,-104.89718,39.5659,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Side,On Roadway,3,,,colorado,City Street,LNTRPD,0817,COUNTY LINE RD,ACRES GREEN DR,LONE TREE,crashlens_u5p9stw5.csv
2592954,8/28/2025,2025,0842,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,C-470,Primary,,25.384,-104.88284,39.56025,DOUGLAS,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,LNTRPD,470A,C-470,YOSEMITE ST,LONE TREE,crashlens_u5p9stw5.csv
2590284,8/28/2025,2025,1025,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,S QUEBEC ST,NonVDOT secondary,BUSINESS CENTER DR & S QUEBEC ST,,-104.90441,39.56059,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,County Road,DSO,4700,S QUEBEC ST,BUSINESS CENTER DR,,crashlens_u5p9stw5.csv
2589193,8/28/2025,2025,1054,O,0,0,0,0,Other,Clear,Daylight,Dry,Straight/Level,Alley Related,Intersection,WILCOX ST ALLEY,NonVDOT secondary,,,-104.85961,39.37262,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Other Non-Fixed Object (Describe in Narrative),On Roadway,0,,,colorado,City Street,CRPD,0185,WILCOX ST ALLEY,304 BLK,CASTLE ROCK,crashlens_u5p9stw5.csv
2589621,8/28/2025,2025,1455,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,C-470,Primary,,18.000,-105.01538,39.56204,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CSP,470A,C-470,MM 18,,crashlens_u5p9stw5.csv
2594130,8/28/2025,2025,1455,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Uphill,At Intersection,Intersection,LINCOLN AVE,NonVDOT secondary,HERITAGE HILLS CIR & LINCOLN AVE,,-104.87697,39.53622,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,LNTRPD,0817,LINCOLN AVE,HERITAGE HILLS CIR,LONE TREE,crashlens_u5p9stw5.csv
2589915,8/28/2025,2025,1537,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,S UNIVERSITY BLVD,NonVDOT secondary,,,-104.93094,39.54261,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,County Road,DSO,4700,S UNIVERSITY BLVD,CRESTHILL LN,,crashlens_u5p9stw5.csv
2596399,8/28/2025,2025,1630,B,0,0,1,0,Rear End,Clear,Daylight,Dry,"Curve Left, Downhill",Non-Intersection,Non-Intersection,S PARKER RD,Primary,,61.560,-104.77491,39.5496,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,State Highway,PPD,083A,S PARKER RD,S CROWN CREST BLVD,PARKER,crashlens_u5p9stw5.csv
2596450,8/28/2025,2025,1630,O,0,0,0,0,Rear End,Clear,Daylight,Dry,"Curve Left, Downhill",Non-Intersection,Non-Intersection,S PARKER RD,Primary,,61.560,-104.7739,39.54823,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,S CROWN CREST BLVD,PARKER,crashlens_u5p9stw5.csv
2595780,8/28/2025,2025,1819,A,0,1,0,0,Non-Collision,Cloudy,Daylight,Dry,Uphill,Non-Intersection,Non-Intersection,E HILLTOP RD,NonVDOT secondary,,,-104.75945,39.50978,DOUGLAS,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,Overturning/Rollover,On Roadway,1,,,colorado,City Street,PPD,1038,E HILLTOP RD,S PINE DR,PARKER,crashlens_u5p9stw5.csv
2589175,8/28/2025,2025,2000,O,0,0,0,0,Other Animal,Cloudy,Dark – Lighted,Dry,Curve Left,At Intersection,Intersection,DIAMOND RIDGE PKWY,NonVDOT secondary,DIAMOND RIDGE PKWY & JADE CT,,-104.84271,39.41928,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,City Street,CRPD,0185,DIAMOND RIDGE PKWY,JADE CT,CASTLE ROCK,crashlens_u5p9stw5.csv
2594400,8/29/2025,2025,0014,O,0,0,0,0,Fixed Object - Off Road,Clear,Dark – Lighted,Dry,"Curve Right, Uphill",Non-Intersection,Non-Intersection,E HILLTOP RD,NonVDOT secondary,,,-104.7575,39.50947,DOUGLAS,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,,,,,,Curb,Ran off left side,0,,,colorado,City Street,PPD,1038,E HILLTOP RD,S PINE DR,PARKER,crashlens_u5p9stw5.csv
2592089,8/29/2025,2025,0040,O,0,0,0,0,Other Animal,Clear,Dark – Unlighted,Dry,Straight/Level,Non-Intersection,Non-Intersection,INSPIRATION DR,NonVDOT secondary,,,-104.73712,39.55115,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,County Road,DSO,4700,INSPIRATION DR,TRAVOIS TRL,,crashlens_u5p9stw5.csv
2592068,8/29/2025,2025,0316,O,0,0,0,0,Fixed Object - Off Road,Clear,Dark – Unlighted,Muddy,Straight/Level,At Intersection,Intersection,I-25 W FRONTAGE RD (Frontage),Secondary,I-25 W FRONTAGE RD & LOWELL PL,,-104.88463,39.316,DOUGLAS,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,,,,,,,Barricade,On Roadway,0,,,colorado,Frontage Road,DSO,025A,I-25 W FRONTAGE RD,LOWELL PL,,crashlens_u5p9stw5.csv
2594355,8/29/2025,2025,0514,O,0,0,0,0,Fixed Object - Off Road,Clear,Dark – Unlighted,Dry,Curve Right,Non-Intersection,Non-Intersection,S CROWFOOT VALLEY RD,NonVDOT secondary,,,-104.7797,39.47405,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,,,,,,,Barricade,Ran off right side,0,,,colorado,City Street,PPD,1038,S CROWFOOT VALLEY RD,E STROH RD,PARKER,crashlens_u5p9stw5.csv
2590265,8/29/2025,2025,0633,O,0,0,0,0,Other Animal,Clear,Dawn or Dusk,Dry,Straight/Level,Non-Intersection,Non-Intersection,HWY 85,Primary,,194.310,-104.99641,39.48804,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,State Highway,DSO,085B,HWY 85,ASPEN LEAF DR,,crashlens_u5p9stw5.csv
2592385,8/29/2025,2025,0715,O,0,0,0,0,Other Animal,Clear,Daylight,Muddy,Downhill,Non-Intersection,Non-Intersection,FURROW RD,NonVDOT secondary,,,-104.82397,39.15272,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Other Non-Collision,Ran off right side,0,,,colorado,County Road,DSO,4700,FURROW RD,TRUE MOUNTAIN DR,,crashlens_u5p9stw5.csv
2590297,8/29/2025,2025,0748,O,0,0,0,0,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,SSG CHRIS FALKEL DR,NonVDOT secondary,BLUEPOINT DR & SSG CHRIS FALKEL DR,,-105.00097,39.55501,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,County Road,DSO,4700,SSG CHRIS FALKEL DR,BLUEPOINT DR,,crashlens_u5p9stw5.csv
2596376,8/29/2025,2025,0759,O,0,0,0,0,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,E STROH RD,NonVDOT secondary,E STROH RD & S STROH RANCH DR,,-104.76218,39.47848,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,PPD,1038,E STROH RD,S STROH RANCH DR,PARKER,crashlens_u5p9stw5.csv
2594091,8/29/2025,2025,0823,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,RIDGEGATE PKWY,NonVDOT secondary,MONTECITO WAY & RIDGEGATE PKWY,,-104.87248,39.52521,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,City Street,LNTRPD,0817,RIDGEGATE PKWY,MONTECITO WAY,LONE TREE,crashlens_u5p9stw5.csv
2590270,8/29/2025,2025,0905,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,WATERTON RD,NonVDOT secondary,,,-105.06455,39.48211,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,County Road,DSO,4700,WATERTON RD,MOUNT KATAKA ST,,crashlens_u5p9stw5.csv
2589693,8/29/2025,2025,0917,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Downhill,Non-Intersection,Non-Intersection,FOUNDERS PKWY,Primary,,100.474,-104.86124,39.40995,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,State Highway,CRPD,086B,FOUNDERS PKWY,METZLER WAY,CASTLE ROCK,crashlens_u5p9stw5.csv
2589676,8/29/2025,2025,1002,O,0,0,0,0,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,HWY 86,Primary,ALOHA DR & HWY 86,1.980,-104.82864,39.37932,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CRPD,086A,HWY 86,ALOHA DR,CASTLE ROCK,crashlens_u5p9stw5.csv
2590204,8/29/2025,2025,1145,O,0,0,0,0,Sideswipe - Opposite Direction,Clear,Daylight,Dry,"Curve Right, Downhill",Non-Intersection,Non-Intersection,DANIELS PARK RD,NonVDOT secondary,,,-104.92136,39.47309,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Delineator/Milepost,On Roadway,0,,,colorado,County Road,DSO,4700,DANIELS PARK RD,W CASTLE PINES PKWY,,crashlens_u5p9stw5.csv
2591072,8/29/2025,2025,1233,B,0,0,2,0,Fixed Object - Off Road,Clear,Daylight,Dry,"Curve Left, Sag/Bottom",Non-Intersection,Non-Intersection,N SUNDOWN TRL,NonVDOT secondary,,,-104.74212,39.48013,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Ditch,Ran off right side,2,,,colorado,County Road,DSO,4700,N SUNDOWN TRL,N SUNBURST TRL,,crashlens_u5p9stw5.csv
2590046,8/29/2025,2025,1513,O,0,0,0,0,Sideswipe - Opposite Direction,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,JACKSON CREEK RD,NonVDOT secondary,,,-104.96941,39.34752,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Opposite Direction,On Roadway,0,,,colorado,County Road,DSO,4700,JACKSON CREEK RD,S PERRY PARK RD,,crashlens_u5p9stw5.csv
2590813,8/29/2025,2025,1529,O,0,0,0,0,Angle,Clear,Daylight,Dry,Downhill,At Intersection,Intersection,CASTLEGATE DR W,NonVDOT secondary,CASTLEGATE DR W & PROMENADE PKWY,,-104.87891,39.4172,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,CRPD,0185,CASTLEGATE DR W,PROMENADE PKWY,CASTLE ROCK,crashlens_u5p9stw5.csv
2594496,8/29/2025,2025,1617,O,0,0,0,0,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,S CHAMBERS RD,NonVDOT secondary,E COTTONWOOD DR & S CHAMBERS RD,,-104.80704,39.5564,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,PPD,1038,S CHAMBERS RD,E COTTONWOOD DR,PARKER,crashlens_u5p9stw5.csv
2589689,8/29/2025,2025,1625,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Roundabout,Roundabout,N RIDGE RD,NonVDOT secondary,E PLUM CREEK PKWY & N RIDGE RD,,-104.81765,39.36484,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,CRPD,0185,N RIDGE RD,E PLUM CREEK PKWY,CASTLE ROCK,crashlens_u5p9stw5.csv
2598505,8/29/2025,2025,1646,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,S JORDAN RD,NonVDOT secondary,E CLARKE FARMS DR & S JORDAN RD,,-104.79344,39.52392,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,PPD,1038,S JORDAN RD,E CLARKE FARMS DR,PARKER,crashlens_u5p9stw5.csv
2591907,8/29/2025,2025,2054,O,0,0,0,0,Rear End,Rain,Dark – Lighted,Wet,Uphill,At Intersection,Intersection,MEADOWS PKWY,Primary,FOUNDERS PKWY & MEADOWS PKWY,184.667,-104.868,39.41258,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CRPD,085B,MEADOWS PKWY,FOUNDERS PKWY,CASTLE ROCK,crashlens_u5p9stw5.csv
2589692,8/29/2025,2025,2300,O,0,0,0,0,Other,Rain,Dark – Lighted,Wet,Straight/Level,Driveway Access Related,Driveway,KANDINSKY ST,NonVDOT secondary,,,-104.89752,39.39674,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Parked Motor Vehicle,On Roadway,0,,,colorado,City Street,CRPD,0185,KANDINSKY ST,ORCHID DR,CASTLE ROCK,crashlens_u5p9stw5.csv
2593860,8/30/2025,2025,0200,O,0,0,0,0,Fixed Object - Off Road,Clear,Dark – Unlighted,Dry,Straight/Level,Non-Intersection,Non-Intersection,I-25 W FRONTAGE RD (Frontage),Secondary,,,-104.89187,39.29706,DOUGLAS,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,,,,,,,Barricade,On Roadway,0,,,colorado,Frontage Road,CSP,025A,I-25 W FRONTAGE RD,TOMAH RD,,crashlens_u5p9stw5.csv
