CRASH DATETIME,DAY OF WEEK CODE,DAY OF WEEK DESCRIPTION,CRASH CLASSIFICATION CODE,CRASH CLASSIFICATION DESCRIPTION,COLLISION ON PRIVATE PROPERTY,PEDESTRIAN INVOLVED,MANNER OF IMPACT CODE,MANNER OF IMPACT DESCRIPTION,ALCOHOL INVOLVED,DRUG INVOLVED,ROAD SURFACE CODE,ROAD SURFACE DESCRIPTION,LIGHTING CONDITION CODE,LIGHTING CONDITION DESCRIPTION,WEATHER 1 CODE,WEATHER 1 DESCRIPTION,WEATHER 2 CODE,WEATHER 2 DESCRIPTION,SEATBELT USED,MOTORCYCLE INVOLVED,MOTORCYCLE HELMET USED,BICYCLED INVOLVED,BICYCLE HELMET USED,LATITUDE,LONGITUDE,PRIMARY CONTRIBUTING CIRCUMSTANCE CODE,PRIMARY CONTRIBUTING CIRCUMSTANCE DESCRIPTION,SCHOOL BUS INVOLVED CODE,SCHOOL BUS INVOLVED DESCRIPTION,WORK ZONE,WORK ZONE LOCATION CODE,WORK ZONE LOCATION DESCRIPTION,WORK ZONE TYPE CODE,WORK ZONE TYPE DESCRIPTION,WORKERS PRESENT,the_geom,COUNTY CODE,COUNTY NAME,YEAR
2012 Jan 17 07:50:00 PM,3,Tuesday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,2,Wet,1,Daylight,2,Cloudy,NA,NA,Y,N,N,N,N,38.52911,-75.20234,8,Following too close,0,No,N,NA,NA,NA,NA,N,POINT (-75.202340000336 38.529109999787),S,Sussex,"2,012"
2010 May 11 11:16:00 AM,3,Tuesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.65564,-75.75145,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.75145000043 39.655639999795),N,New Castle,"2,010"
2015 Oct 09 08:00:00 PM,6,Friday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.15743,-75.51105,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.511050000311 39.157430000228),K,Kent,"2,015"
2011 Apr 25 05:00:00 PM,2,Monday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.75741,-75.5701,6,Improper passing,0,No,N,NA,NA,NA,NA,N,POINT (-75.570100000029 39.75740999994),N,New Castle,"2,011"
2011 May 17 09:30:00 AM,3,Tuesday,2,Property Damage Only,N,N,2,Front to front,N,N,1,Dry,2,Dawn,88,Other,NA,NA,Y,N,N,N,N,38.9315,-75.64829,17,Animal in Roadway - Deer,0,No,N,NA,NA,NA,NA,N,POINT (-75.648290000163 38.931499999735),K,Kent,"2,011"
2015 Sep 12 08:33:00 PM,7,Saturday,1,Non-Reportable,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,2,Cloudy,NA,NA,Y,N,N,N,N,39.69313,-75.60052,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.60051999994 39.693129999737),N,New Castle,"2,015"
2015 Dec 24 10:36:00 PM,5,Thursday,2,Property Damage Only,N,N,1,Front to rear,N,N,2,Wet,4,Dark-Lighted,2,Cloudy,NA,NA,Y,N,N,N,N,39.7383,-75.60989,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.609889999682 39.738299999896),N,New Castle,"2,015"
2013 Apr 21 05:44:00 AM,1,Sunday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,4,Dark-Lighted,1,Clear,NA,NA,Y,N,N,N,N,39.74853,-75.55224,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.552240000079 39.748530000102),N,New Castle,"2,013"
2010 Mar 30 09:30:00 PM,3,Tuesday,1,Non-Reportable,N,N,NA,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,N,N,N,39.57945,-75.65743,14,Improper backing,0,No,N,NA,NA,NA,NA,N,POINT (-75.657429999751 39.579450000086),N,New Castle,"2,010"
2011 Jan 27 02:00:00 AM,4,Wednesday,2,Property Damage Only,N,N,88,Other,N,N,3,Snow,5,Dark-Not Lighted,6,Snow,NA,NA,Y,N,N,N,N,38.85253,-75.37613,19,"Other environmental circumstances - weather, glare",0,No,N,NA,NA,NA,NA,N,POINT (-75.376130000291 38.852530000019),S,Sussex,"2,011"
2015 Sep 01 05:57:00 PM,3,Tuesday,1,Non-Reportable,N,N,4,"Sideswipe, same direction",N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.69014,-75.58177,7,Improper lane change,0,No,N,NA,NA,NA,NA,N,POINT (-75.58177000041 39.690139999832),N,New Castle,"2,015"
2015 Nov 05 11:07:00 AM,5,Thursday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,5,Dark-Not Lighted,3,"Fog, Smog, Smoke",NA,NA,Y,N,N,N,N,38.73345,-75.36019,17,Animal in Roadway - Deer,0,No,N,NA,NA,NA,NA,N,POINT (-75.360190000141 38.733449999988),S,Sussex,"2,015"
2009 Jun 18 12:25:00 AM,4,Wednesday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,3,Dusk,2,Cloudy,NA,NA,Y,N,N,N,N,38.7256871,-75.285932,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.285931999667 38.725687100238),S,Sussex,"2,009"
2013 Jun 03 01:00:00 AM,1,Sunday,1,Non-Reportable,N,N,0,Not a collision between two vehicles,N,N,1,Dry,5,Dark-Not Lighted,NA,NA,NA,NA,Y,N,N,N,N,38.52044,-75.35628,17,Animal in Roadway - Deer,0,No,N,NA,NA,NA,NA,N,POINT (-75.356280000221 38.520439999862),S,Sussex,"2,013"
2015 Nov 11 10:17:00 PM,4,Wednesday,1,Non-Reportable,N,N,4,"Sideswipe, same direction",N,N,1,Dry,4,Dark-Lighted,1,Clear,NA,NA,Y,N,N,N,N,39.8099,-75.44208,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.442080000131 39.80989999984),N,New Castle,"2,015"
2015 Dec 10 09:02:00 PM,5,Thursday,1,Non-Reportable,N,N,0,Not a collision between two vehicles,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.66592,-75.53539,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.535390000258 38.665920000324),S,Sussex,"2,015"
2015 May 12 02:00:00 PM,3,Tuesday,1,Non-Reportable,Y,N,5,"Sideswipe, opposite direction",N,N,1,Dry,99,Unknown,1,Clear,NA,NA,N,N,N,N,N,39.29168,-75.63375,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.633750000128 39.291680000124),K,Kent,"2,015"
2009 Feb 08 12:29:00 AM,7,Saturday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,NA,NA,Y,N,N,N,N,39.3036326,-75.5386797,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.538679699998 39.303632599766),K,Kent,"2,009"
2009 Feb 16 01:25:00 PM,2,Monday,3,Personal Injury Crash,N,N,5,"Sideswipe, opposite direction",N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.799869,-75.5230227,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.523022699705 39.799868999759),N,New Castle,"2,009"
2010 Oct 04 10:20:00 PM,2,Monday,1,Non-Reportable,N,N,4,"Sideswipe, same direction",N,N,2,Wet,4,Dark-Lighted,4,Rain,4,Rain,Y,N,N,N,N,39.67547,-75.68023,12,Driving in a careless or reckless manner,0,No,N,NA,NA,NA,NA,N,POINT (-75.68022999984 39.67546999977),N,New Castle,"2,010"
2014 Dec 13 11:30:00 PM,7,Saturday,1,Non-Reportable,Y,N,4,"Sideswipe, same direction",N,N,1,Dry,4,Dark-Lighted,1,Clear,NA,NA,Y,N,N,N,N,39.65878,-75.73596,12,Driving in a careless or reckless manner,0,No,N,NA,NA,NA,NA,N,POINT (-75.735959999643 39.658779999825),N,New Castle,"2,014"
2015 Dec 17 05:29:00 PM,5,Thursday,2,Property Damage Only,N,N,3,Angle,N,N,2,Wet,1,Daylight,4,Rain,NA,NA,Y,N,N,N,N,39.79156,-75.54618,12,Driving in a careless or reckless manner,0,No,N,NA,NA,NA,NA,N,POINT (-75.546180000207 39.791560000184),N,New Castle,"2,015"
2010 Sep 24 07:39:00 PM,6,Friday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,Y,N,N,N,39.74358,-75.56652,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.566519999823 39.743579999856),N,New Castle,"2,010"
2009 May 10 10:45:00 AM,1,Sunday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.6158655,-75.2043879,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.20438789957 38.615865499815),S,Sussex,"2,009"
2014 Sep 08 10:38:00 AM,2,Monday,1,Non-Reportable,N,N,0,Not a collision between two vehicles,N,N,1,Dry,2,Dawn,2,Cloudy,NA,NA,Y,N,N,N,N,38.74192,-75.32293,18,Animal in Roadway - Other Animal,0,No,N,NA,NA,NA,NA,N,POINT (-75.322930000383 38.741920000304),S,Sussex,"2,014"
2015 Dec 10 08:18:00 PM,5,Thursday,3,Personal Injury Crash,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,Y,N,N,N,39.74167,-75.54105,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.541050000097 39.741670000012),N,New Castle,"2,015"
2012 Jul 05 09:12:00 AM,5,Thursday,2,Property Damage Only,N,N,88,Other,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,NA,NA,Y,N,N,N,N,38.74843,-75.16081,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.16080999991 38.748430000177),S,Sussex,"2,012"
2015 Jun 19 10:08:00 PM,6,Friday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.62147,-75.68682,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.68682000034 39.621470000179),N,New Castle,"2,015"
2015 Jun 22 04:00:00 AM,2,Monday,1,Non-Reportable,Y,N,NA,NA,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,N,N,N,38.63538,-75.58891,10,Driving under the influence,0,No,N,NA,NA,NA,NA,N,POINT (-75.588909999833 38.635380000241),S,Sussex,"2,015"
2015 Dec 08 10:16:00 PM,3,Tuesday,1,Non-Reportable,N,N,3,Angle,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,NA,NA,Y,N,N,N,N,39.30134,-75.61039,4,Disregard Traffic Signal,0,No,N,NA,NA,NA,NA,N,POINT (-75.610390000172 39.301340000169),K,Kent,"2,015"
2012 Mar 25 07:39:00 PM,1,Sunday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.83268,-75.54337,8,Following too close,0,No,N,NA,NA,NA,NA,N,POINT (-75.543369999929 39.832680000027),N,New Castle,"2,012"
2009 Apr 01 05:55:00 PM,4,Wednesday,2,Property Damage Only,N,N,3,Angle,N,N,2,Wet,1,Daylight,4,Rain,NA,NA,Y,N,N,N,N,39.7181814,-75.6064681,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.606468100271 39.718181399982),N,New Castle,"2,009"
2011 Nov 22 08:15:00 PM,3,Tuesday,2,Property Damage Only,N,N,3,Angle,N,N,2,Wet,1,Daylight,4,Rain,NA,NA,Y,N,N,N,N,39.71982,-75.54077,12,Driving in a careless or reckless manner,0,No,N,NA,NA,NA,NA,N,POINT (-75.540769999714 39.719819999732),N,New Castle,"2,011"
2012 Nov 29 02:20:00 PM,5,Thursday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.54795,-75.1142,8,Following too close,0,No,N,NA,NA,NA,NA,N,POINT (-75.114199999604 38.547950000302),S,Sussex,"2,012"
2016 Jan 16 06:17:00 AM,7,Saturday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,2,Wet,5,Dark-Not Lighted,4,Rain,NA,NA,Y,N,N,N,N,38.74311,-75.43163,19,"Other environmental circumstances - weather, glare",0,No,N,NA,NA,NA,NA,N,POINT (-75.431629999941 38.74311000008),S,Sussex,"2,016"
2014 Sep 21 01:01:00 PM,1,Sunday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,2,Cloudy,NA,NA,Y,N,N,N,N,39.49472,-75.64958,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.649579999775 39.494719999923),N,New Castle,"2,014"
2009 Jun 22 09:14:00 PM,2,Monday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,2,Cloudy,NA,NA,Y,N,N,N,N,39.1889302,-75.5404073,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.540407300427 39.188930200257),K,Kent,"2,009"
2009 Dec 05 02:00:00 AM,6,Friday,3,Personal Injury Crash,N,N,5,"Sideswipe, opposite direction",N,N,1,Dry,6,Dark-Unknown Lighting,1,Clear,NA,NA,Y,N,N,N,N,38.7357182,-75.6191246,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.619124599954 38.735718199761),S,Sussex,"2,009"
2014 Apr 08 12:30:00 PM,3,Tuesday,1,Non-Reportable,Y,N,7,Rear to rear,N,N,2,Wet,1,Daylight,2,Cloudy,NA,NA,Y,N,N,N,N,38.74016,-75.14456,14,Improper backing,0,No,N,NA,NA,NA,NA,N,POINT (-75.144560000138 38.740159999762),S,Sussex,"2,014"
2014 Jun 09 08:32:00 PM,2,Monday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.71654,-75.58264,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.582639999898 39.716540000075),N,New Castle,"2,014"
2013 Feb 01 12:49:00 PM,6,Friday,2,Property Damage Only,N,N,1,Front to rear,N,N,3,Snow,1,Daylight,6,Snow,NA,NA,Y,N,N,N,N,39.54504,-75.73847,19,"Other environmental circumstances - weather, glare",0,No,N,NA,NA,NA,NA,N,POINT (-75.738470000345 39.545040000308),N,New Castle,"2,013"
2015 Apr 16 11:30:00 PM,5,Thursday,2,Property Damage Only,N,N,4,"Sideswipe, same direction",N,N,1,Dry,4,Dark-Lighted,2,Cloudy,NA,NA,Y,N,N,N,N,39.7406,-75.55909,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.559089999972 39.740600000098),N,New Castle,"2,015"
2009 Feb 28 09:15:00 PM,7,Saturday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.4876309,-75.2505716,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.250571599867 38.487630899747),S,Sussex,"2,009"
2015 May 24 02:33:00 AM,7,Saturday,3,Personal Injury Crash,N,N,1,Front to rear,Y,N,1,Dry,5,Dark-Not Lighted,1,Clear,NA,NA,Y,N,N,N,N,38.63183,-75.1567,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.156699999975 38.631829999947),S,Sussex,"2,015"
2013 Nov 07 02:43:00 PM,5,Thursday,3,Personal Injury Crash,N,N,0,Not a collision between two vehicles,N,N,2,Wet,1,Daylight,4,Rain,NA,NA,Y,N,N,N,N,39.71771,-75.55645,1,Speeding,0,No,N,NA,NA,NA,NA,N,POINT (-75.556449999574 39.717709999901),N,New Castle,"2,013"
2012 Feb 21 07:32:00 PM,3,Tuesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,2,Cloudy,NA,NA,Y,N,N,N,N,39.78859,-75.69563,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.695630000215 39.788590000072),N,New Castle,"2,012"
2015 Jul 25 03:15:00 AM,6,Friday,2,Property Damage Only,N,N,5,"Sideswipe, opposite direction",N,N,1,Dry,5,Dark-Not Lighted,1,Clear,NA,NA,Y,N,N,N,N,38.85559,-75.37296,6,Improper passing,0,No,N,NA,NA,NA,NA,N,POINT (-75.372960000164 38.855589999783),S,Sussex,"2,015"
2012 Mar 14 10:05:00 PM,4,Wednesday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.75289,-75.50429,16,Mechanical defects,0,No,N,NA,NA,NA,NA,N,POINT (-75.504289999931 39.752890000336),N,New Castle,"2,012"
2013 Feb 14 06:28:00 PM,5,Thursday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.70431,-75.16051,8,Following too close,0,No,N,NA,NA,NA,NA,N,POINT (-75.160510000335 38.704310000263),S,Sussex,"2,013"
2011 Sep 27 08:25:00 PM,3,Tuesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.64703,-75.74561,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.745609999767 39.647030000217),N,New Castle,"2,011"
2011 Oct 13 01:04:00 PM,5,Thursday,3,Personal Injury Crash,N,N,3,Angle,N,N,2,Wet,1,Daylight,2,Cloudy,NA,NA,Y,N,N,N,N,38.55925,-75.14175,2,Failed to yield right of way,0,No,N,NA,NA,NA,NA,N,POINT (-75.141749999861 38.559250000125),S,Sussex,"2,011"
2015 May 19 08:13:00 PM,3,Tuesday,1,Non-Reportable,Y,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.92983,-75.43053,88,Other,0,No,N,NA,NA,NA,NA,N,POINT (-75.430530000299 38.92983000016),K,Kent,"2,015"
2014 Dec 23 09:13:00 PM,3,Tuesday,1,Non-Reportable,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.66239,-75.66464,8,Following too close,0,No,N,NA,NA,NA,NA,N,POINT (-75.664640000392 39.662390000126),N,New Castle,"2,014"
2015 Jan 13 11:11:00 PM,3,Tuesday,1,Non-Reportable,Y,N,3,Angle,N,N,1,Dry,3,Dusk,1,Clear,NA,NA,Y,N,N,N,N,39.14434,-75.52216,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.522159999927 39.144340000212),K,Kent,"2,015"
2016 Oct 05 10:45:00 AM,4,Wednesday,1,Non-Reportable,Y,N,0,Not a collision between two vehicles,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,NA,NA,Y,N,N,N,N,39.78432,-75.6224,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.622400000312 39.784319999714),N,New Castle,"2,016"
2015 Apr 30 03:27:00 PM,5,Thursday,2,Property Damage Only,N,N,4,"Sideswipe, same direction",N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.47822,-75.14037,6,Improper passing,0,No,N,NA,NA,NA,NA,N,POINT (-75.140369999837 38.478220000106),S,Sussex,"2,015"
2015 Jul 20 08:01:00 PM,2,Monday,3,Personal Injury Crash,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.62609,-75.77283,2,Failed to yield right of way,0,No,N,NA,NA,NA,NA,N,POINT (-75.772830000312 39.626089999796),N,New Castle,"2,015"
2015 Jun 10 10:55:00 PM,4,Wednesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,2,Cloudy,NA,NA,Y,N,N,N,N,38.65228,-75.59448,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.594480000159 38.65228000034),S,Sussex,"2,015"
2013 Sep 04 10:00:00 PM,4,Wednesday,1,Non-Reportable,N,N,1,Front to rear,N,N,1,Dry,3,Dusk,1,Clear,NA,NA,Y,N,N,N,N,39.66261,-75.6422,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.642200000153 39.662610000054),N,New Castle,"2,013"
2015 Mar 06 08:20:00 PM,6,Friday,1,Non-Reportable,Y,N,1,Front to rear,N,N,7,Slush,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.91895,-75.58541,9,Made improper turn,0,No,N,NA,NA,NA,NA,N,POINT (-75.585409999993 38.918949999917),K,Kent,"2,015"
2009 Dec 13 12:21:00 PM,1,Sunday,3,Personal Injury Crash,N,N,0,Not a collision between two vehicles,N,N,2,Wet,1,Daylight,4,Rain,NA,NA,Y,N,N,N,N,39.3248777,-75.6088832,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.608883200251 39.324877699793),N,New Castle,"2,009"
2011 Jun 06 01:22:00 PM,2,Monday,2,Property Damage Only,N,N,5,"Sideswipe, opposite direction",N,N,1,Dry,1,Daylight,2,Cloudy,NA,NA,Y,N,N,N,N,38.75589,-75.20968,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.209679999775 38.755889999836),S,Sussex,"2,011"
2009 Jul 08 07:44:00 PM,4,Wednesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.6861847,-75.6495599,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.649559899971 39.686184699684),N,New Castle,"2,009"
2009 Apr 09 06:41:00 PM,5,Thursday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.3036142,-75.6248591,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.624859099775 39.303614200032),K,Kent,"2,009"
2010 Jul 06 04:10:00 PM,3,Tuesday,2,Property Damage Only,N,N,99,Unknown,N,N,1,Dry,1,Daylight,2,Cloudy,NA,NA,Y,N,N,N,N,39.75552,-75.56251,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.562510000345 39.75552000019),N,New Castle,"2,010"
2010 May 23 06:35:00 PM,1,Sunday,1,Non-Reportable,Y,N,99,Unknown,N,N,1,Dry,1,Daylight,2,Cloudy,NA,NA,Y,N,N,N,N,38.71896,-75.58652,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.58651999968 38.718959999707),S,Sussex,"2,010"
2009 Sep 03 10:10:00 PM,5,Thursday,3,Personal Injury Crash,N,N,4,"Sideswipe, same direction",N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,Y,Y,N,N,39.6056509,-75.778207,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.778207000294 39.605650900204),N,New Castle,"2,009"
2009 Mar 02 01:25:00 AM,1,Sunday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,3,Snow,4,Dark-Lighted,6,Snow,NA,NA,Y,N,N,N,N,38.9338316,-75.54378,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.543780000008 38.93383159981),K,Kent,"2,009"
2015 Oct 23 07:05:00 PM,6,Friday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.15853,-75.56699,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.566990000176 39.158529999799),K,Kent,"2,015"
2009 May 15 09:42:00 AM,6,Friday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,2,Wet,2,Dawn,2,Cloudy,NA,NA,Y,N,N,N,N,39.1720939,-75.5476292,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.547629200152 39.172093899727),K,Kent,"2,009"
2012 Feb 26 03:04:00 PM,1,Sunday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.81702,-75.45895,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.458950000044 39.817019999945),N,New Castle,"2,012"
2011 Jul 10 04:00:00 AM,1,Sunday,2,Property Damage Only,N,N,88,Other,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.78427,-75.24014,2,Failed to yield right of way,0,No,N,NA,NA,NA,NA,N,POINT (-75.240139999869 38.784269999971),S,Sussex,"2,011"
2009 Sep 10 02:58:00 PM,5,Thursday,3,Personal Injury Crash,N,N,3,Angle,N,N,1,Dry,1,Daylight,2,Cloudy,NA,NA,Y,N,N,N,N,39.672462,-75.6517938,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.651793799877 39.672462000288),N,New Castle,"2,009"
2012 Jul 21 08:23:00 PM,7,Saturday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.80097,-75.45983,4,Disregard Traffic Signal,0,No,N,NA,NA,NA,NA,N,POINT (-75.459829999578 39.800969999716),N,New Castle,"2,012"
2016 Jan 30 01:47:00 PM,7,Saturday,1,Non-Reportable,Y,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.6644,-75.60543,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.605429999942 39.664400000057),N,New Castle,"2,016"
2009 May 21 11:57:00 PM,5,Thursday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.6169531,-75.7567178,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.756717800308 39.616953099685),N,New Castle,"2,009"
2010 Nov 07 05:57:00 AM,1,Sunday,1,Non-Reportable,Y,N,NA,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,N,N,38.71872,-75.5347,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.534699999796 38.718720000292),S,Sussex,"2,010"
2009 Nov 23 11:31:00 PM,2,Monday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,2,Wet,5,Dark-Not Lighted,4,Rain,NA,NA,Y,N,N,N,N,39.7231034,-75.77215,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.772149999896 39.723103400315),N,New Castle,"2,009"
2010 Nov 16 10:38:00 AM,3,Tuesday,2,Property Damage Only,N,N,88,Other,N,N,2,Wet,4,Dark-Lighted,4,Rain,NA,NA,Y,N,N,N,N,39.65383,-75.61742,19,"Other environmental circumstances - weather, glare",0,No,N,NA,NA,NA,NA,N,POINT (-75.61741999999 39.653830000015),N,New Castle,"2,010"
2014 Oct 25 07:44:00 PM,7,Saturday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.6421,-75.73021,8,Following too close,0,No,N,NA,NA,NA,NA,N,POINT (-75.73021000029 39.642099999846),N,New Castle,"2,014"
